Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
Whost,0.6,144.0,0.6,96.6,22.0,0.0,5 of a Kind,13.4,16.3,13.3,31.4,10.1
WiLD,1.1,214.6,1.1,141.7,23.0,0.0,afterMath Esports,78.1,73.3,79.8,38.2,72.8
WicK,0.6,156.0,0.6,98.3,29.5,9.1,GodSpeed Gold,20.3,17.0,14.8,80.9,27.5
Wild0reoo,0.7,180.5,0.7,107.0,31.1,8.3,Oasis Gaming,43.2,26.1,23.2,86.7,41.9
Will,1.1,228.4,1.2,145.9,17.9,18.7,100 Thieves,88.2,84.2,85.6,10.0,72.4
WinDoge,0.6,138.0,0.5,92.1,23.7,0.0,SLODI REPUS,10.8,7.7,10.4,43.0,9.6
Winsum,1.0,217.8,1.0,141.7,17.8,5.8,BASED,81.3,63.0,79.8,9.5,60.5
Witz,1.0,200.9,1.2,129.4,22.8,19.7,Team Secret,65.3,82.7,59.4,36.6,64.4
Wojo,0.7,191.0,0.8,118.7,19.7,0.0,Pulsar Red,53.8,40.8,41.2,17.1,33.5
Wolffe,0.8,194.0,0.9,127.0,20.0,20.0,StayHydrated,57.2,54.6,55.0,18.9,43.9
Wolsan,0.9,148.0,0.8,103.3,17.3,16.0,Fiat Lux,15.5,36.8,19.3,8.3,11.3
Wolverine,0.9,227.3,0.9,146.9,28.8,12.9,KPZ,87.5,50.9,86.7,77.3,85.1
WorldRise,0.6,155.7,0.6,105.6,18.0,0.0,Moonrise Black,20.1,13.2,21.4,10.5,8.3
Wrench,0.8,183.0,0.7,126.0,24.0,0.0,Blind Esports,46.0,28.0,52.9,46.3,39.9
Wyz,0.8,180.4,0.8,118.9,26.7,7.9,FUSION,43.1,34.8,41.4,66.3,43.8
XXiF,1.1,210.3,1.2,138.1,25.8,14.3,Knights,74.0,89.6,74.5,60.0,83.6
Xamber,0.8,170.0,0.7,108.6,24.0,0.0,Aquele lá,31.5,25.3,25.4,46.3,26.2
Xander,0.3,94.0,0.3,69.3,24.0,0.0,Goofy Gremlins,1.7,1.4,2.5,46.3,5.9
Xandrite,0.9,185.0,0.9,119.7,17.6,25.8,NORTHEPTION,47.8,47.1,42.5,8.9,31.7
Xdll,1.0,206.1,1.0,131.9,23.5,0.0,BLUE BEES.ESP,70.3,57.9,63.7,41.8,60.6
Xeno,0.6,160.0,0.5,114.0,28.0,0.0,Cloud Nein,23.0,10.5,33.9,73.0,29.5
Xeppaa,1.1,225.8,1.2,145.7,23.1,18.9,Cloud9,86.5,82.8,85.4,39.3,81.9
XiSTOU,1.0,197.9,0.9,135.0,27.6,8.4,Papara SuperMassive,61.3,51.6,69.0,71.2,67.3
XieXiE,0.8,126.0,0.7,90.1,12.1,0.0,Everyone's Nemesis,6.6,23.1,9.0,1.0,3.8
XingRalph,0.9,209.0,0.9,137.3,25.0,0.0,AJF e-Sports,72.9,49.3,73.4,54.1,66.3
Xomp,1.1,238.0,0.9,149.3,18.0,0.0,Elon Homies,92.7,50.2,89.1,10.5,63.8
XägaS,1.1,219.4,1.3,142.9,23.4,6.8,Raiju,82.5,90.7,81.4,41.3,82.5
YEGNick,0.3,97.7,0.3,61.0,9.7,0.0,UAESA Green,2.0,1.7,1.2,0.5,0.3
YESicaN,1.0,199.7,1.0,131.4,27.8,16.8,Fancy United Esports,63.6,65.2,62.8,72.0,70.8
YJS,1.0,223.1,1.1,146.0,20.9,11.4,Able Esports,84.9,75.2,85.8,23.9,73.0
YRSelect,0.9,186.6,1.0,123.8,23.8,10.5,Griffin E-Sports,49.5,58.3,49.2,44.4,48.8
YaBoiDre,1.1,226.1,1.3,148.9,28.8,17.4,NYFU,86.6,92.8,88.7,77.3,95.5
Yacine,0.7,139.2,0.6,88.2,17.6,12.6,Guild Esports,11.5,18.4,8.2,8.9,4.8
Yahoo,0.7,120.0,0.5,89.0,23.0,0.0,StayHydrated,5.2,9.1,8.5,38.2,7.7
YamzzI,0.9,166.2,1.0,111.0,24.5,11.0,oFby,28.0,58.9,29.0,50.2,37.7
Yape,0.9,204.9,1.1,123.9,22.9,11.5,Desire Rising,69.2,70.7,49.4,37.1,57.6
Yee,0.9,209.9,0.8,141.1,21.6,5.4,Jit Lickers,73.7,35.1,79.2,28.4,53.7
YoGreenPanda,0.6,163.0,0.6,108.3,22.3,0.0,Spectral Esports,25.4,18.9,25.1,33.6,17.7
Yolo,0.9,170.7,0.8,113.9,23.6,13.4,Mach5,32.0,41.5,33.6,42.1,32.4
Yosemite,0.9,207.1,1.0,133.4,20.3,8.6,KONE eSports Club,71.3,61.0,66.6,20.9,55.2
Yoshii,1.2,234.4,2.0,141.0,20.0,27.2,Big Baller Brand,91.0,99.8,78.8,18.9,79.5
YoungKazz,0.8,214.0,0.8,142.3,26.3,0.0,5 of a Kind,77.6,33.9,80.8,63.9,68.3
Yum07,0.6,137.0,0.5,89.0,21.5,0.0,BaddiesOnVal,10.2,10.7,8.5,28.0,6.9
Yummy,0.8,191.0,0.7,127.8,33.8,9.8,PieSKipper,53.8,29.4,56.3,93.0,60.0
Yun,0.7,156.3,0.7,103.3,28.2,15.9,Pentagon,20.5,28.8,19.3,74.2,30.3
Yuno,0.4,105.7,0.3,78.0,14.0,25.0,CG,3.0,1.9,4.3,2.3,0.9
ZA,0.3,102.5,0.3,76.5,13.8,0.0,1TK,2.7,0.9,4.0,1.9,0.7
ZURC,0.9,179.8,0.9,119.8,33.4,8.3,mozzy,41.9,46.3,42.6,92.5,56.5
ZVCH,0.9,178.7,0.8,127.7,21.3,24.0,OneShot Esports,41.1,38.8,56.1,26.9,36.7
ZZAN,0.9,189.0,0.8,130.0,40.0,14.3,HotSauCe,51.5,42.8,60.3,98.6,67.4
ZachaREEE,1.0,200.0,1.2,131.7,22.6,22.0,Akrew,64.0,83.5,63.5,35.1,64.9
Zachh,0.6,136.0,0.5,93.1,19.0,0.0,Agoge Gaming,9.9,9.1,10.8,14.1,4.3
Zamas,0.6,141.7,0.5,108.3,34.7,0.0,Rose,12.4,12.0,25.1,94.6,30.9
Zanatsu,1.2,225.2,1.3,145.6,23.2,32.8,Utah Bless,86.3,90.7,85.2,40.3,85.1
Zane,0.9,176.8,0.8,120.4,19.0,28.6,Go 4 Broke,39.1,31.8,43.6,14.1,26.2
Zap,1.0,238.6,1.1,156.0,22.5,6.4,Tuzzy E-Sports,92.9,76.2,93.6,34.8,83.2
Zaps,0.8,131.0,0.7,94.0,20.0,0.0,Amigos Esports,8.3,28.0,11.3,18.9,8.6
Zarakii,0.3,92.0,0.3,67.0,9.0,25.0,Cloud Nein,1.5,1.0,2.1,0.4,0.3
Zek,1.0,260.3,1.0,163.0,39.0,0.0,Amigos do Pitoco,97.6,64.9,96.6,98.3,97.6
Zeker,0.9,217.0,0.9,149.0,26.0,0.0,EterNal,80.6,53.2,88.8,61.7,78.1
Zellsis,1.2,229.2,1.4,147.0,20.7,23.5,Sentinels,88.5,97.0,87.1,23.3,82.5
Zennakukin,1.0,216.5,1.1,142.7,35.0,33.5,BLUE BEES.ESP,80.0,69.7,81.2,95.2,91.9
ZerG,1.0,199.8,1.1,129.2,27.5,17.5,Chapter 4,63.8,70.1,59.1,70.5,70.7
ZeroData,1.0,185.5,1.1,124.1,24.5,21.9,Run it Down,48.3,74.1,49.8,50.2,56.1
Zerost,0.8,184.4,0.8,121.3,22.9,8.7,Sengoku Gaming,47.2,38.4,45.0,37.0,38.1
Zest,1.1,193.6,1.2,126.1,31.6,24.4,DRX,56.9,82.2,53.1,87.7,76.7
ZexRow,1.1,241.3,1.3,153.2,21.8,20.4,DarkZero Esports,93.9,92.8,92.0,30.1,87.0
Zey,0.9,206.0,1.0,127.0,33.0,0.0,NAOS,70.1,67.9,55.0,91.5,78.2
ZiggyAZ,0.7,134.0,0.6,94.0,26.1,0.0,ExiLe Gaming,9.4,16.1,11.3,62.8,16.7
ZinG,1.0,198.3,0.9,134.0,29.3,0.0,nA Whiff Masters,62.1,54.0,67.4,79.8,70.6
ZmjjKK,1.1,260.7,1.3,161.4,22.4,19.8,EDward Gaming,97.7,90.8,96.2,34.2,90.1
Zoboomafoo,1.0,229.4,1.0,155.7,26.7,0.0,James Madison University,88.6,55.8,93.3,66.3,85.4
Zodiac,0.7,152.3,0.6,106.3,25.7,25.0,LFO,18.0,14.1,22.4,59.0,21.0
Zoestol,1.1,226.8,1.2,146.8,21.6,12.2,Mach5,87.1,83.0,86.6,28.8,78.5
Zulu,0.8,168.0,0.7,111.7,20.3,23.3,Storm Tiger,29.7,24.6,30.3,20.9,18.5
Zutto,0.8,168.5,0.6,114.6,19.4,0.0,Explicit,30.1,12.3,34.9,15.9,14.5
Zyppan,1.1,222.5,1.1,149.0,29.3,18.1,FunPlus Phoenix,84.4,77.6,88.9,79.5,93.0
a1dz,0.5,98.0,0.4,62.0,22.0,0.0,The Chads,2.2,4.0,1.4,31.4,3.6
a1m akm,0.6,142.2,0.6,98.0,17.0,0.0,PC,12.7,12.3,14.5,7.5,4.8
aKx,0.7,206.0,0.8,131.0,32.0,0.0,Weenie Hut Jr,70.1,34.1,62.3,88.7,68.1
ableJ,1.0,177.1,1.0,121.1,22.4,29.2,FURIA,39.5,65.8,44.8,34.1,43.4
acids,0.6,144.1,0.5,91.9,20.9,32.1,MEW2,13.5,10.0,10.1,23.8,6.9
acrian,0.9,203.9,0.9,134.5,20.0,4.2,afterMath Esports,68.1,47.6,68.1,18.9,49.2
adrnking,1.0,181.9,1.0,117.7,29.0,16.6,Alter Ego,44.3,64.7,40.0,78.4,58.0
advance,0.4,119.7,0.4,87.0,23.3,0.0,Area of Effect,5.1,3.2,7.4,41.0,6.7
adverso,1.0,201.2,1.0,131.2,26.0,11.1,LEVIATÁN,65.9,63.2,62.7,61.7,67.5
agM,1.0,183.4,1.3,122.7,25.6,15.8,Complexity,46.3,91.5,47.1,58.5,64.1
agüero,0.7,177.7,0.7,117.0,36.3,11.3,Dark Circle,40.0,20.1,38.8,96.7,46.7
aikz,0.6,186.0,0.6,121.0,22.0,0.0,Team Suits Gaming,49.0,18.5,44.5,31.4,30.6
aimDLL,0.9,184.6,0.9,124.3,28.2,12.4,BBL Esports,47.3,50.3,50.0,74.1,55.8
aimred,1.0,216.0,1.0,145.0,31.7,36.7,Lycus Empire,79.4,69.3,84.4,87.9,90.7
akku,1.3,265.7,1.4,173.3,29.3,17.7,NPGTxD,98.3,97.4,98.8,79.8,99.2
aks,0.6,174.0,0.6,103.0,12.7,0.0,Elon Homies,35.7,14.2,18.8,1.2,9.2
alcantara,0.4,86.0,0.3,61.0,39.0,0.0,S4-GE,0.9,1.0,1.2,98.3,17.2
alexis,0.9,164.3,0.8,108.2,30.5,18.9,Cloud9 White,26.6,41.7,24.9,84.7,41.6
all eyez on me,1.0,210.0,1.1,146.3,25.7,11.7,tropa do mata rindo,73.9,71.9,86.2,59.0,80.9
allow,1.1,230.2,1.1,150.4,19.4,4.3,DAMWON Gaming,89.0,80.3,89.9,16.1,75.0
alone,1.0,235.0,0.9,143.0,35.0,0.0,Girl Kissers,91.3,53.2,81.7,95.2,90.8
alvareZ,0.9,233.0,1.0,136.7,22.7,0.0,Salut e-Sports,90.4,64.2,72.2,35.7,70.3
alvarxz,0.9,206.1,0.8,135.2,26.5,3.1,IlluZion,70.3,41.4,69.7,65.2,65.2
alvin,1.0,233.9,1.1,151.1,24.7,24.8,"1337, Strike X",90.7,71.6,90.5,51.8,85.8
alvz,1.0,186.0,0.9,128.0,20.0,25.0,Kings,49.0,53.2,56.7,18.9,41.6
alyaL,0.8,181.2,0.8,116.1,32.9,0.0,CERBERUS Esports,43.8,34.7,37.7,91.1,50.8
amnesia,0.7,146.0,0.7,93.4,21.5,6.9,CLG Red,14.3,22.4,11.0,28.0,10.6
andre1,0.8,178.7,0.8,119.1,14.4,0.0,tropa da realeza,41.2,31.1,41.7,3.0,21.9
angela,0.9,216.7,0.9,141.3,26.3,0.0,Aspire,80.2,51.2,79.5,63.9,74.9
anony,0.7,139.0,0.6,101.0,17.7,0.0,g0gados,11.3,17.1,17.0,9.2,6.4
ant,1.0,176.6,1.0,116.1,22.8,12.4,doidera,38.8,62.9,37.8,36.4,41.0
antG,1.0,216.8,1.1,138.5,24.1,21.2,Gamelanders Purple,80.4,79.2,74.9,47.2,77.1
apple,0.6,147.7,0.6,92.7,16.7,0.0,Raiju e-sports,15.2,17.4,10.6,6.6,5.5
appzymeister,0.5,156.0,0.5,114.0,29.0,0.0,BRICKEDUP,20.3,6.9,33.9,78.4,29.3
aproto,1.1,204.0,1.3,132.0,41.7,18.9,Ghost Gaming,68.1,92.7,64.1,99.1,91.2
arb,0.3,25.0,0.1,18.0,25.0,0.0,Discord Kitties uwu,0.0,0.0,0.0,54.1,6.2
arctichies,1.1,300.3,1.2,197.0,18.0,0.0,Motos Muito Rápidas,99.7,87.5,99.9,10.5,83.3
ardiis,1.1,231.6,1.2,148.9,21.8,14.1,FunPlus Phoenix,89.7,83.2,88.7,29.7,81.0
ares,0.5,145.7,0.5,98.8,27.8,6.6,GodSpeed Gold,14.0,9.3,15.2,71.8,19.8
arieiv,0.8,176.0,0.8,116.0,36.0,0.0,Made in Roblox,38.0,36.5,37.5,96.4,51.4
arkzy,0.8,155.5,0.7,105.6,24.2,12.1,Team Opulence Gold,19.9,27.4,21.4,48.3,21.9
artHas,1.3,314.3,1.4,195.0,32.7,0.0,Nunca Tentamos,99.8,95.9,99.8,90.4,99.8
artn,1.0,182.0,1.0,105.8,15.5,5.5,Gaimin Gladiators,44.6,60.1,21.7,4.3,26.8
artzin,0.9,219.2,0.9,147.7,22.3,11.1,Stars Horizon,82.2,51.5,87.5,32.9,67.7
aru,0.6,166.0,0.6,110.0,26.0,0.0,SYR,27.7,12.2,27.0,61.7,26.2
aspas,1.2,242.4,1.3,156.6,25.3,14.2,LOUD,94.3,94.2,93.8,56.3,94.6
astroboy,0.8,177.3,0.7,114.0,25.1,0.0,AJF e-Sports,39.8,28.9,33.9,55.2,34.9
auxx,0.4,108.1,0.4,75.7,20.1,0.0,Yasei,3.5,4.3,3.7,19.8,2.6
avery,0.4,96.3,0.4,58.0,21.0,17.7,nerd emoji,1.9,4.5,0.8,24.9,2.7
avora,0.6,162.0,0.6,110.3,25.7,0.0,goth boy clique,24.5,12.8,27.9,59.0,24.4
axeddy,1.1,194.1,1.1,126.7,21.6,30.4,ODDIK,57.5,73.0,54.2,28.6,52.8
ayaNq,0.7,167.7,0.7,107.7,17.0,0.0,Optimistic eSports,29.4,24.2,24.2,7.5,12.6
azez,0.8,150.4,0.7,101.3,19.3,13.7,Mach5,16.9,25.9,17.4,15.5,10.4
azys,1.0,214.1,1.1,139.3,29.4,31.9,South Built Esports,77.7,71.5,75.9,80.4,85.9
b0i,1.0,193.0,1.1,126.3,23.1,15.5,Built By Gamers,56.1,73.8,53.5,39.2,56.1
b0ssy,1.0,225.7,1.1,148.2,29.8,15.7,OMICRON,86.5,78.0,88.2,81.9,93.8
b3ta,1.1,185.9,1.0,120.2,27.3,26.5,Made in Thailand,48.8,60.5,43.4,69.5,56.0
bENITA,0.7,200.0,0.7,137.3,21.8,17.4,CLG Red,64.1,29.2,73.4,29.9,47.0
bLc,1.0,212.3,0.9,139.9,26.3,11.6,Alpha United,76.2,55.4,76.9,63.9,74.0
bNhardneja,1.0,199.2,1.2,128.2,21.4,10.4,BONDE DO TIRINGA,63.2,83.5,57.2,27.2,59.7
bZx,0.9,201.0,1.0,131.0,23.0,0.0,Salut e-Sports,65.7,62.4,62.3,38.2,58.6
babysoap,0.6,145.6,0.5,94.6,25.4,0.0,Team Opulence Black,13.9,11.4,11.5,57.5,14.9
baddyG,1.0,192.7,1.2,127.2,25.0,13.9,FunPlus Phoenix,55.4,83.4,55.6,53.3,65.6
baggio,0.8,145.9,0.6,95.7,14.7,13.0,tropa do mata rindo,14.1,17.9,12.3,3.3,4.9
balua,1.2,279.0,1.3,176.7,20.2,11.5,Ghetto Artist,99.2,90.4,99.1,19.9,86.9
ban,1.1,222.2,1.2,140.9,25.7,15.7,Knights,84.3,86.9,78.6,58.7,86.8
bana,0.6,148.0,0.5,100.0,36.0,0.0,Spectral Esports,15.5,11.0,16.3,96.4,29.2
bang,1.1,206.8,1.1,135.6,36.6,24.4,100 Thieves,70.8,80.4,70.2,96.9,90.0
barbxza,0.9,166.0,0.8,104.0,39.0,13.0,Cyclonados,27.7,39.2,20.0,98.3,43.6
bardek,1.0,169.9,1.1,120.2,33.0,18.3,não temos um plano,31.2,70.8,43.4,91.5,61.5
bazix,0.9,218.1,0.9,139.6,20.7,10.2,GunsForHire,81.6,52.7,76.2,23.2,60.6
bazz,0.9,180.3,0.9,115.0,24.8,12.4,FAV gaming,42.8,44.9,35.3,52.3,40.7
bdog,1.1,221.4,1.2,141.2,23.3,11.1,Shopify Rebellion,83.7,89.7,79.3,40.5,81.7
beam,1.2,237.7,1.1,161.2,32.2,10.9,ExiLe Gaming,92.4,76.2,96.0,89.2,97.0
beanann,0.8,213.5,0.8,144.5,23.0,16.5,Ugly Hamsters,77.3,37.8,83.8,38.2,61.5
bearkun,1.0,217.9,1.2,138.7,20.7,12.3,Lenny Time,81.4,82.9,75.1,22.4,70.0
beezer,0.9,186.2,0.8,129.4,32.8,17.4,Illumina Blue,49.3,42.0,59.4,91.0,63.3
benjii,1.1,205.3,1.1,130.0,20.7,36.0,Green Beans,69.6,79.0,60.3,22.7,59.8
bené7B,0.6,173.7,0.6,113.3,28.7,0.0,HCK CIBORGS,35.3,12.2,32.6,76.6,34.4
bew,1.0,194.7,1.0,125.4,23.6,13.9,Skwirel Warriers,58.1,66.2,52.1,42.4,54.9
bezn1,0.9,192.3,0.9,124.2,24.4,14.8,Ninjas In Pyjamas,55.0,53.5,49.8,49.7,51.2
biazik,1.1,203.5,1.2,133.2,22.1,9.4,Gamelanders Purple,67.7,85.1,66.1,32.1,66.7
bieLzera,0.8,173.8,0.7,117.0,19.2,0.0,Royal PS,35.5,27.4,38.8,15.3,21.9
biel má fase,0.8,191.6,0.8,124.5,21.7,7.2,Os Selvagens,54.3,34.7,50.6,29.4,38.7
bielmonster,1.0,200.0,1.1,130.8,25.2,23.9,SG e-Sports,63.9,69.8,62.0,56.1,66.8
bittencourt,0.8,192.0,0.8,128.0,29.0,0.0,7Krascent,54.8,43.5,56.7,78.4,60.2
bjor,1.1,208.4,1.2,137.2,21.5,20.3,Zero MarksMen Black,72.3,89.0,73.1,27.9,70.2
blaZek1ng,1.0,196.9,1.0,128.5,28.6,13.9,BOOM Esports,60.1,69.1,57.6,76.2,70.4
blackhawk,1.0,180.3,1.0,119.2,29.6,7.3,tryouts,42.8,64.6,42.0,81.1,59.4
bld,1.1,218.9,1.3,143.5,33.3,15.3,Tropinha do TIKTOK 2.0,82.0,94.3,82.3,92.2,96.5
blix,0.8,236.0,0.9,136.0,30.0,0.0,Discord Kitties uwu,91.8,46.8,70.8,82.6,81.3
blu,0.3,101.0,0.3,72.3,23.0,0.0,Burger Gaming,2.5,1.3,3.1,38.2,4.5
blurred,0.9,219.3,0.9,143.0,15.6,5.2,NAOS,82.4,44.2,81.7,4.4,52.6
bm1,1.0,178.3,1.0,125.0,24.0,34.3,Lenny Time,40.8,55.9,51.4,46.3,46.4
borgeS,1.0,204.3,1.2,136.6,29.4,31.0,Maniacos da Mira,68.7,83.9,72.1,80.2,85.8
bp,0.9,177.2,0.9,125.2,29.8,1.9,Veronica7,39.7,47.5,51.6,81.7,55.6
brN,0.7,171.0,0.7,110.0,20.0,0.0,The Last Dance,32.6,24.6,27.0,18.9,17.7
braveaf,1.0,177.8,0.9,119.1,28.0,13.7,FNATIC,40.2,53.6,41.8,72.5,51.2
brawk,1.1,189.7,1.2,133.2,24.1,15.5,Ghost Gaming,52.4,87.0,66.2,47.3,67.2
broke,0.8,199.0,0.8,134.0,21.0,25.0,Q CALOR E ESSE,62.9,34.1,67.4,24.9,45.0
bron,1.0,204.5,1.2,134.4,15.8,11.3,BASED,68.8,81.6,68.0,4.9,56.4
bruninej,1.3,261.5,1.6,166.7,23.0,27.5,Só Deus Sabe,97.9,98.7,97.8,37.3,93.2
brxssan,0.9,173.7,0.8,101.7,17.3,0.0,NEW ERA,35.3,38.8,17.5,8.3,16.9
bstrdd,1.1,243.2,1.2,155.0,30.7,4.2,Team Liquid Brazil,94.5,88.0,93.0,85.4,97.9
bubbaTEA,1.2,219.0,1.8,143.2,18.9,12.9,Academy Gaming,82.1,99.5,82.0,13.3,75.7
bungee,0.8,205.2,0.8,132.8,32.2,15.2,Misfits Black,69.5,43.2,65.1,89.3,72.1
bunnybee,0.6,211.6,0.7,128.3,43.9,18.3,dart monkeys,75.4,30.0,57.4,99.5,70.1
bxman007,0.8,196.8,0.8,126.5,30.8,0.0,Ugly Hamsters,59.9,31.8,53.9,85.6,59.7
byTheFire,1.1,185.8,1.7,123.6,31.9,25.9,hashiras,48.6,99.3,48.9,88.5,78.4
bzr,0.6,160.3,0.6,108.1,35.1,13.4,MEW2,23.4,13.9,24.7,95.6,34.8
c0g,0.8,180.0,0.7,120.0,24.0,17.0,VIM TIRAR ORG GRANDE,42.3,25.0,42.9,46.3,34.4
c4Lypso,1.1,214.1,1.3,138.1,33.8,13.7,Clanless,77.8,93.2,74.4,93.1,94.5
cNed,1.1,239.5,1.2,155.7,29.5,5.5,Acend,93.2,87.1,93.2,80.5,97.0
caders,0.9,176.3,0.9,119.7,33.1,15.5,Cosmic Divide,38.6,54.2,42.4,91.8,57.9
cailuu né vida,0.6,147.0,0.5,93.3,18.7,0.0,E ISSO MEMO,15.0,11.5,11.0,12.6,5.6
caiobazinn,0.9,211.3,0.8,155.1,32.7,9.2,calor,75.1,42.4,93.1,90.8,84.7
cap,1.0,212.3,1.3,140.5,29.4,14.9,Nightblood Gaming,76.1,91.4,77.8,80.1,91.7
carlos,1.0,194.2,1.3,126.5,25.8,7.2,Gorilla Gang,57.6,95.0,53.9,60.2,71.9
carn0,0.8,166.1,0.8,111.9,26.4,20.3,EDO TENSEI,27.9,30.5,30.6,64.9,33.8
carnz,1.0,216.0,1.0,139.7,14.0,18.0,BOD Esports,79.4,63.7,76.4,2.3,55.9
cauanzin,1.0,206.0,1.0,133.1,22.1,15.7,Ninjas In Pyjamas,70.3,67.7,66.0,32.3,61.3
ceeJay,0.8,177.1,0.8,115.4,20.5,16.2,GONJO,39.6,36.1,36.4,21.9,27.9
celestial,1.2,240.1,1.3,154.0,25.8,5.9,4 ruim e 1 ruim,93.6,92.6,92.6,60.1,94.6
ch1e,0.7,152.0,0.7,96.6,15.4,4.6,EterNal,17.7,22.4,13.2,4.3,6.9
chanse,1.0,206.7,1.0,134.6,20.1,20.4,Kowareta,70.7,66.5,68.3,19.7,57.3
chanyeong,0.8,175.0,0.8,114.0,22.3,0.0,Lone Way E-SPORTS,36.8,31.6,33.9,33.6,28.4
chase,0.8,181.3,0.8,121.3,27.2,15.0,Gamelanders Blue,43.8,41.5,45.2,68.9,48.0
cheatcode,1.1,207.8,1.2,137.8,29.4,33.2,YFP Gaming,71.9,82.7,74.0,80.3,87.0
chili,0.8,183.0,0.9,117.0,26.0,20.0,g0gados,46.0,53.2,38.8,61.7,48.2
chloe,0.2,64.0,0.2,40.0,23.0,0.0,24Haven,0.2,0.6,0.1,38.2,3.6
chloric,1.0,191.8,1.1,127.4,20.5,5.6,Eclectiq,54.4,72.1,55.8,22.0,49.7
chocomint,0.9,231.1,1.0,143.0,32.6,10.2,Berzerkers,89.5,66.0,81.7,90.1,92.2
chqse,0.5,133.1,0.5,87.9,20.5,7.5,BaddiesOnVal,9.1,10.8,7.9,21.8,5.5
churro,0.9,179.5,0.9,125.5,25.8,25.1,IlluZion,41.7,44.8,52.2,60.1,47.7
ciao,0.7,198.3,0.7,121.0,32.3,0.0,Misfits Black,62.1,22.0,44.5,89.6,54.7
cim,0.6,136.9,0.5,97.1,30.3,11.2,Eros,10.1,7.8,13.7,84.0,21.3
cjb,1.0,148.0,0.9,100.0,32.0,22.0,afterMath Esports,15.5,51.8,16.3,88.7,39.6
clawdia,0.6,138.1,0.7,90.6,30.1,9.3,CLG Red,11.1,20.5,9.2,83.4,24.4
clover,0.7,155.0,0.7,103.7,28.5,14.8,Maruti Peek,19.6,27.7,19.6,76.0,30.4
coco,0.8,195.8,0.8,124.5,30.8,4.6,Oasis Gaming,59.0,35.2,50.5,85.7,59.3
coldy,1.0,187.3,1.0,124.9,23.4,29.9,Team Flux,50.1,64.4,51.1,41.6,50.6
conch,0.8,201.0,0.8,131.0,32.0,15.7,Mizzou Esports,65.7,43.1,62.3,88.7,69.3
connie,0.3,98.0,0.3,62.0,56.0,0.0,1Rule,2.2,2.4,1.4,99.9,18.6
contii,1.1,214.1,1.1,140.7,23.9,18.6,Resonate,77.7,75.1,78.1,44.9,75.3
controverse,1.3,203.0,1.4,135.0,24.0,18.0,Arca do Plato,67.2,95.2,69.0,46.3,76.0
corey,1.1,231.9,1.4,153.5,29.7,18.4,TSM,89.9,95.6,92.2,81.4,97.7
cortezia,0.8,183.0,0.8,120.0,30.0,0.0,Team Brave Soldiers,46.0,34.1,42.9,82.6,50.2
crakd,1.1,237.7,1.2,154.0,35.1,24.4,Lycus Empire,92.4,89.2,92.6,95.5,98.7
crashies,1.0,189.2,1.1,124.7,25.2,20.2,OpTic Gaming,51.7,71.3,50.8,55.8,59.1
crow,0.9,159.0,0.8,107.4,23.7,8.8,ZETA DIVISION,22.0,42.9,23.9,43.5,27.2
cryptX,0.9,158.7,0.9,116.8,24.6,7.2,Rated Gaming,21.9,45.6,38.5,51.0,34.6
curry,1.1,214.4,1.3,139.7,26.4,20.9,Cloud9,78.0,93.1,76.5,64.5,87.9
cuse,0.9,196.9,0.8,129.4,27.7,4.7,Yasei,60.1,40.4,59.6,71.7,59.9
cutedog,0.9,169.8,1.0,114.2,17.9,17.9,HypeHorizen,31.0,66.5,34.2,9.9,29.9
cuz,0.8,166.4,0.8,109.5,23.9,15.6,Northern Forces,28.1,32.1,26.5,44.9,27.1
cwaudia,0.5,160.0,0.5,111.0,18.4,15.8,Roulette,23.0,11.0,29.0,11.5,10.2
d0jji,0.8,175.3,0.8,113.6,26.6,3.7,Primary Gaming,37.3,32.5,33.1,65.6,38.4
d0rf,0.8,172.0,0.8,110.2,23.8,10.9,Team Big BAAM,33.7,40.9,27.4,43.9,31.6
d3ffo,0.9,191.2,0.9,127.4,20.2,8.6,M3 Champions,53.9,53.0,55.7,20.2,43.0
d4v41,1.1,191.3,1.1,125.7,26.0,11.0,Paper Rex,54.1,74.3,52.6,61.0,63.4
dKim,0.7,162.0,0.6,98.0,31.4,9.2,Phoenix2,24.5,16.4,14.5,87.4,30.3
daiki,1.1,194.5,1.2,128.0,27.3,18.2,Team Liquid Brazil,57.9,84.8,56.7,69.9,72.9
daine,0.8,153.0,0.8,98.3,24.7,9.3,Lucky Cat Gaming,18.4,34.4,14.9,51.5,22.5
dallah,0.8,150.7,0.6,101.9,21.9,19.5,GONJO,17.0,16.6,17.8,30.7,11.9
dapr,1.0,189.2,1.0,122.8,19.2,18.1,Sentinels,51.7,62.8,47.3,15.2,41.3
darrin,0.7,184.0,0.6,124.3,18.7,50.0,Tempest Gaming,46.7,19.0,50.2,12.6,26.0
dash,0.7,145.4,0.6,108.2,25.6,6.6,Illumina Blue,13.9,12.9,24.8,58.5,19.6
dashDevv,0.7,204.0,0.8,130.2,28.8,0.0,Phoenix2,68.2,31.4,60.7,77.4,61.8
dawn,0.9,182.2,1.0,124.0,27.4,2.5,Reformed,45.0,63.2,49.6,70.2,58.3
